member_id,architecture,state,label,bin_index,count,probability_minimum,probability_maximum,mean_probability,event_rate
ecg_transformer-seed2026,ecg_transformer,raw,STTC,10,144,0.16559311363082369,0.32167304821323783,0.24039748076083267,0.31944444444444442
ecg_transformer-seed2026,ecg_transformer,raw,STTC,11,144,0.3250918718866066,0.51061852039568267,0.40682920566198866,0.43055555555555558
ecg_transformer-seed2026,ecg_transformer,raw,STTC,12,144,0.51128958477128295,0.75491498686762826,0.64102585204800855,0.58333333333333337
ecg_transformer-seed2026,ecg_transformer,raw,STTC,13,143,0.75491498686762826,0.90465053510089055,0.83995461452087783,0.82517482517482521
ecg_transformer-seed2026,ecg_transformer,raw,STTC,14,143,0.90861789693282868,0.98636316471857011,0.95057229015543476,0.87412587412587417
ecg_transformer-seed2026,ecg_transformer,raw,CD,0,144,0.0016484829418512881,0.0059110688562437957,0.0041065152612297165,0.048611111111111112
ecg_transformer-seed2026,ecg_transformer,raw,CD,1,144,0.0059110688562437957,0.0091256373891805201,0.0075011507209334048,0.0069444444444444441
ecg_transformer-seed2026,ecg_transformer,raw,CD,2,144,0.0091256373891805201,0.013222821752305148,0.011070130031084362,0.041666666666666664
ecg_transformer-seed2026,ecg_transformer,raw,CD,3,144,0.013222821752305148,0.017986209962091555,0.015300623471929021,0.048611111111111112
ecg_transformer-seed2026,ecg_transformer,raw,CD,4,144,0.017986209962091555,0.025565213923269593,0.021573274142691595,0.048611111111111112
ecg_transformer-seed2026,ecg_transformer,raw,CD,5,144,0.025565213923269593,0.034618838839175832,0.029894271040182281,0.055555555555555552
ecg_transformer-seed2026,ecg_transformer,raw,CD,6,144,0.035144846400793267,0.048857778622174906,0.041794190852965221,0.090277777777777776
ecg_transformer-seed2026,ecg_transformer,raw,CD,7,144,0.048857778622174906,0.072636706360786965,0.060411503588224572,0.076388888888888895
ecg_transformer-seed2026,ecg_transformer,raw,CD,8,144,0.072636706360786965,0.10818895456207035,0.08933252259155211,0.10416666666666667
ecg_transformer-seed2026,ecg_transformer,raw,CD,9,144,0.10818895456207035,0.1581743527484317,0.12926711055098017,0.1388888888888889
ecg_transformer-seed2026,ecg_transformer,raw,CD,10,144,0.15921740814605373,0.26588047309981688,0.20654045816030564,0.2638888888888889
ecg_transformer-seed2026,ecg_transformer,raw,CD,11,144,0.26740816618822555,0.4712232429912917,0.35563275451985976,0.27083333333333331
ecg_transformer-seed2026,ecg_transformer,raw,CD,12,144,0.47268347662043286,0.74017436203901632,0.58964859901160527,0.49305555555555558
ecg_transformer-seed2026,ecg_transformer,raw,CD,13,143,0.74613899303075104,0.97997655871054468,0.8914974988874248,0.77622377622377625
